,Mnemonic,SpeciesNANme,OrigiNANlSource,Site,Date,Tag,HeightOfMeasurement,Diameter,Height,CrowNANrea
4457,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,9788,NAN,8.5,14.64,NAN
4458,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,5885,NAN,66.7,33.1,NAN
4459,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,4087,NAN,13.9,19.54,NAN
4460,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,7696,NAN,5.6,11.64,NAN
4461,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150622,6277,4.6,83,32.1269989,266.8
4462,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,180870,NAN,45.9,29.7,NAN
4463,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,155537,NAN,43.5,31.4,NAN
4464,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150522,5041,3,65,32.55799866,226.6
4465,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150611,487,1.3,43.8,30.86199951,46.6
4466,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,6773,NAN,2.8,6.04,NAN
4467,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20151014,86,1.3,51.1,32.375,73.9
4468,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150611,486,4,65.6,29.81299973,237.3
4469,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,3512,NAN,49.5,29.8,NAN
4470,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150830,6081,1.3,57.8,30.10300064,88.9
4471,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150618,6901,4,62,32.40800095,161.3
4472,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,6624,NAN,92.3,35.1,NAN
4473,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,3590,NAN,55.7,32.28,NAN
4474,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150416,191432,1.3,58,36.34700012,100.3
4475,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,3754,NAN,49.5,28.24,NAN
4476,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150618,6898,1.3,60.5,33.95299911,279.6
4477,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,136,NAN,36.5,27.33,NAN
4478,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,3236,NAN,46.2,27.38,NAN
4479,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,86,NAN,51.1,31.9,NAN
4480,jac1co,Jacaranda copaia,BohlmanBCI1997,BCI50ha,NAN,8412,NAN,64.7,31.9,181.9362279
4481,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,5628,NAN,11.9,20.71,NAN
4482,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20151009,7579,4,54.9,27.89999962,128.1
4483,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,486,NAN,65.6,28.5,NAN
4484,jac1co,Jacaranda copaia,BohlmanBCI1997,BCI50ha,NAN,502291,NAN,2.7,6.84,4.154756284
4485,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,6624,NAN,90,34.254023,NAN
4486,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,3736,NAN,27.1,19.99,NAN
4487,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,6081,NAN,57.8,31.5,NAN
4488,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150919,155537,1.3,43.5,31.78499985,78
4489,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150919,155642,1.3,43.2,30.1779995,76.3
4490,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,625071,NAN,12.8,17.14858251,NAN
4491,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,696,NAN,44.1,28.13,NAN
4492,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,1876,NAN,33.5,27.83,NAN
4493,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,3862,NAN,48.4,31.8,NAN
4494,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20151013,160,1.3,46.8,25.88899994,129.6
4495,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,3859,NAN,43.7,26.21,NAN
4496,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,185,NAN,21.6,23.43,NAN
4497,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,5721,NAN,11.9,15.71,NAN
4498,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,7386,NAN,69.5,34.5,NAN
4499,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,6143,NAN,13,17.89,NAN
4500,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,191432,NAN,58,33.1,NAN
4501,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150312,156239,1.3,47.4,29.91300011,139
4502,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,415,NAN,22.7,23.11,NAN
4503,jac1co,Jacaranda copaia,SpiroBCI1993,BCI50ha,NAN,6641,NAN,66,25.02,185.7815373
4504,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,177136,NAN,1.2,4.84,NAN
4505,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,1777,NAN,34.9,27.71,NAN
4506,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,7508,NAN,37.3,23.7,NAN
4507,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150515,5390,1.3,59.9,28.38500023,148.1
4508,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,4520,NAN,47.2,28.05,NAN
4509,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,41726,NAN,44.5,29.9,NAN
4510,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150312,4905,1.3,58,31.18799973,126.5
4511,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,5041,NAN,65,32.2,NAN
4512,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,228686,NAN,28.5,25.5,NAN
4513,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,4905,NAN,58,31.3,NAN
4514,jac1co,Jacaranda copaia,WrightBCI2007,BCI50ha,NAN,6624,NAN,88.1,29.51364595,252.7753723
4515,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,502291,NAN,13.9,8.76,NAN
4516,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,181416,NAN,53.6,25.3,NAN
4517,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150622,181416,1.3,53.6,34.88100052,155.8
4518,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,609692,NAN,2.7,6.26,NAN
4519,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150919,4654,1.3,49.9,31.94300079,58.5
4520,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150920,185937,1.3,47,28.81500053,80.1
4521,jac1co,Jacaranda copaia,BohlmanBCI1997,BCI50ha,NAN,199801,NAN,40.3,27.33,38.26491268
4522,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,10965,NAN,34.1,24.48,NAN
4523,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,160,NAN,46.8,24.9,NAN
4524,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,1113,NAN,48,30.9,NAN
4525,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150830,6075,1.3,51.4,29.33099937,84.6
4526,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150325,3562,3,51.4,29.12299919,122.1
4527,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,487,NAN,43.8,20.1,NAN
4528,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,1237,NAN,61.7,31.6,NAN
4529,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,5637,NAN,83.5,32.9,NAN
4530,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,5816,NAN,10.5,15.44,NAN
4531,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150617,4655,1.3,63,36.47499847,184.9
4532,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,3330,NAN,37.7,21.56,NAN
4533,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,4653,NAN,39.8,26.28,NAN
4534,jac1co,Jacaranda copaia,WrightGigante1998,Gigante,NAN,10964,NAN,33.4,23.73,NAN
4535,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150427,7503,1.3,72.4,32.54100037,123.3
4536,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,4655,NAN,63,31.4,NAN
4537,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,156239,NAN,47.4,29.9,NAN
4538,jac1co,Jacaranda copaia,WrightBCI2007,BCI50ha,NAN,8302,NAN,87.9,29.44782779,274.226417
4539,jac1co,Jacaranda copaia,BohlmanBCI1997,BCI50ha,NAN,5669,NAN,58.3,28.23,75.42963961
4540,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,8302,NAN,74.7,35.9,NAN
4541,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,19761,NAN,15.2,26,NAN
4542,jac1co,Jacaranda copaia,MullerLandauBCI2014,BCI50ha,20150423,8302,7.3,74.7,32.43899918,281.6
4543,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,633223,NAN,18.4,19.3,NAN
4544,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,7503,NAN,72.4,34.1,NAN
4545,jac1co,Jacaranda copaia,MullerLandauBCI2000,BCI50ha,NAN,4654,NAN,49.9,30,NAN
4546,laciag,Lacistema aggregatum,WrightBCI2007,BCI50ha,NAN,102444,NAN,21,16.96073191,36.10349693
4547,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,5499,NAN,2,4.02,NAN
4548,laciag,Lacistema aggregatum,WrightBCI2007,BCI50ha,NAN,230802,NAN,19,18.07435868,30.91850342
4549,laciag,Lacistema aggregatum,WrightBCI2007,BCI50ha,NAN,132329,NAN,15.6,14.3,8.105431765
4550,laciag,Lacistema aggregatum,MullerLandauBCI2000,BCI50ha,NAN,95136,NAN,7.4,11.92173459,NAN
4551,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,11711,NAN,2,4.48,NAN
4552,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,10231,NAN,1.1,2.96,NAN
4553,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,11327,NAN,1.7,4.69,NAN
4554,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,8061,NAN,4.1,6.8,NAN
4555,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,9199,NAN,1.5,3.25,NAN
4556,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,7631,NAN,2.3,3.9,NAN
4557,laciag,Lacistema aggregatum,WrightBCI2007,BCI50ha,NAN,41291,NAN,17.4,16.05,NAN
4558,laciag,Lacistema aggregatum,MullerLandauBCI2000,BCI50ha,NAN,223268,NAN,5,9.94,NAN
4559,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,4043,NAN,13.3,9.04,NAN
4560,laciag,Lacistema aggregatum,MullerLandauBCI2000,BCI50ha,NAN,115599,NAN,20.5,18.80271053,NAN
4561,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,7140,NAN,1.1,2.93,NAN
4562,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,47415,NAN,4,7.05,NAN
4563,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,5781,NAN,1.8,4.18,NAN
4564,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,47030,NAN,4.6,7.69,NAN
4565,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,11078,NAN,1.2,2.97,NAN
4566,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,47550,NAN,1.5,2.82,NAN
4567,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,47590,NAN,1.3,2.75,NAN
4568,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,10159,NAN,1.8,4.78,NAN
4569,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,11187,NAN,1.7,3.58,NAN
4570,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,11174,NAN,1.3,4.3,NAN
4571,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,7582,NAN,4.5,7.08,NAN
4572,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,8285,NAN,3.2,5.2,NAN
4573,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,8311,NAN,4.1,6.38,NAN
4574,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,7580,NAN,2.2,4.56,NAN
4575,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,47442,NAN,1.3,3.95,NAN
4576,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,9999,NAN,1.3,3.28,NAN
4577,laciag,Lacistema aggregatum,OBrienBCI1993,BCI50ha,NAN,102444,NAN,18.4,20.66,20.58874161
4578,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,47820,NAN,1,2.6,NAN
4579,laciag,Lacistema aggregatum,MullerLandauBCI2000,BCI50ha,NAN,146109,NAN,10.7,14.7,NAN
4580,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,11151,NAN,1.5,3.8,NAN
4581,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,8621,NAN,1.2,3.48,NAN
4582,laciag,Lacistema aggregatum,MullerLandauBCI2000,BCI50ha,NAN,117772,NAN,11.6,9.71,NAN
4583,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,7680,NAN,1,2.1,NAN
4584,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,11301,NAN,1.4,3.6,NAN
4585,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,8458,NAN,1.5,3.86,NAN
4586,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,6664,NAN,1.6,4.01,NAN
4587,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,8456,NAN,1.8,3.04,NAN
4588,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,11482,NAN,1,2.81,NAN
4589,laciag,Lacistema aggregatum,WrightGigante1998,Gigante,NAN,11470,NAN,3.2,6.44,NAN
4590,lacmpa,Lacmellea paNANmensis,WrightBCI2007,BCI50ha,NAN,25239,NAN,29.9,22.97506185,41.56768867
4591,lacmpa,Lacmellea paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,246816,NAN,5.4,7.48,NAN
4592,lacmpa,Lacmellea paNANmensis,WrightBCI2007,BCI50ha,NAN,262617,NAN,29.4,16.28445319,37.80035458
4593,lacmpa,Lacmellea paNANmensis,WrightGigante1998,Gigante,NAN,4563,NAN,21.5,19.01,NAN
4594,lacmpa,Lacmellea paNANmensis,WrightGigante1998,Gigante,NAN,1296,NAN,20.6,16.62,NAN
4595,lacmpa,Lacmellea paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,157112,NAN,30.2,20.2,NAN
4596,lacmpa,Lacmellea paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,144541,NAN,21.2,18.40687222,NAN
4597,lacmpa,Lacmellea paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,216280,NAN,13.3,8.07,NAN
4598,lacmpa,Lacmellea paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,25239,NAN,27.2,21.5,NAN
4599,lacmpa,Lacmellea paNANmensis,WrightGigante1998,Gigante,NAN,2698,NAN,22,15.77,NAN
4600,lacmpa,Lacmellea paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,210083,NAN,5.4,9.9,NAN
4601,lacmpa,Lacmellea paNANmensis,WrightGigante1998,Gigante,NAN,4640,NAN,25,19.59,NAN
4602,lacmpa,Lacmellea paNANmensis,WrightGigante1998,Gigante,NAN,3880,NAN,29.3,23.41,NAN
4603,lacmpa,Lacmellea paNANmensis,WrightGigante1998,Gigante,NAN,3822,NAN,34.5,18.26,NAN
4604,lacmpa,Lacmellea paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,175667,NAN,4.1,3.91,NAN
4605,lacmpa,Lacmellea paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,184997,NAN,8.5,10.31,NAN
4606,lacmpa,Lacmellea paNANmensis,WrightBCI2007,BCI50ha,NAN,5183,NAN,28.3,33.12032675,74.26424697
4607,lacmpa,Lacmellea paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,193246,NAN,6.8,9.26,NAN
4608,lacmpa,Lacmellea paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,233369,NAN,3.5,7.84,NAN
4609,lacmpa,Lacmellea paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,506046,NAN,2.1,5.33,NAN
4610,lacmpa,Lacmellea paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,198036,NAN,16.2,13.48355442,NAN
4611,lacmpa,Lacmellea paNANmensis,WrightBCI2007,BCI50ha,NAN,70535,NAN,30.1,22.15384165,48.76882772
4612,lacmpa,Lacmellea paNANmensis,WrightGigante1998,Gigante,NAN,2239,NAN,49.4,22.81,NAN
4613,lacmpa,Lacmellea paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,66921,NAN,27.3,18.5,NAN
4614,lacmpa,Lacmellea paNANmensis,WrightGigante1998,Gigante,NAN,9806,NAN,5.2,9.4,NAN
4615,lacmpa,Lacmellea paNANmensis,WrightGigante1998,Gigante,NAN,11905,NAN,9.2,11.38,NAN
4616,lacmpa,Lacmellea paNANmensis,MullerLandauBCI2000,BCI50ha,NAN,203263,NAN,1.9,5.87,NAN
4617,lacmpa,Lacmellea paNANmensis,WrightBCI2007,BCI50ha,NAN,5837,NAN,28.3,17.96756729,53.71565805
4618,lacmpa,Lacmellea paNANmensis,WrightGigante1998,Gigante,NAN,9229,NAN,5.8,10.72,NAN
4619,lacmpa,Lacmellea paNANmensis,WrightGigante1998,Gigante,NAN,11889,NAN,9.9,11.48,NAN
4620,lacmpa,Lacmellea paNANmensis,WrightGigante1998,Gigante,NAN,46699,NAN,2,4.62,NAN
4621,lacmpa,Lacmellea paNANmensis,WrightGigante1998,Gigante,NAN,11902,NAN,2.3,5.01,NAN
4622,lacmpa,Lacmellea paNANmensis,WrightGigante1998,Gigante,NAN,2510,NAN,27.4,18.84,NAN
4623,lacmpa,Lacmellea paNANmensis,WrightBCI2007,BCI50ha,NAN,5817,NAN,38.2,18.02290784,30.32069752
4624,laetpr,Laetia procera,WrightGigante1998,Gigante,NAN,4125,NAN,49.2,25.98,NAN
4625,laetpr,Laetia procera,MullerLandauBCI2000,BCI50ha,NAN,171201,NAN,9.2,13.14354872,NAN
4626,laetpr,Laetia procera,WrightGigante1998,Gigante,NAN,5616,NAN,15.4,17.56,NAN
4627,laetpr,Laetia procera,WrightGigante1998,Gigante,NAN,2405,NAN,40.6,26.43,NAN
4628,laetpr,Laetia procera,WrightGigante1998,Gigante,NAN,190,NAN,27.8,20.56,NAN
4629,laetpr,Laetia procera,WrightGigante1998,Gigante,NAN,5654,NAN,14.1,17.29,NAN
4630,laetpr,Laetia procera,WrightGigante1998,Gigante,NAN,6005,NAN,18.2,17.96,NAN
4631,laetpr,Laetia procera,WrightBCI2007,BCI50ha,NAN,5803,NAN,36,29.83288227,66.81372577
4632,laetpr,Laetia procera,MullerLandauBCI2000,BCI50ha,NAN,5528,NAN,62.2,28.3,NAN
4633,laetpr,Laetia procera,WrightGigante1998,Gigante,NAN,4697,NAN,48.4,27.33,NAN
4634,laetpr,Laetia procera,MullerLandauBCI2000,BCI50ha,NAN,200565,NAN,29.5,25.97031025,NAN
4635,laetpr,Laetia procera,MullerLandauBCI2000,BCI50ha,NAN,510099,NAN,8.4,11.3,NAN
4636,laetpr,Laetia procera,WrightGigante1998,Gigante,NAN,312,NAN,46.3,20.41,NAN
4637,laetpr,Laetia procera,WrightBCI2007,BCI50ha,NAN,200565,NAN,29.2,26.83245939,72.38229474
4638,laetpr,Laetia procera,WrightGigante1998,Gigante,NAN,4463,NAN,18.9,17.5,NAN
4639,laetpr,Laetia procera,MullerLandauBCI2000,BCI50ha,NAN,160686,NAN,10.8,12.5,NAN
4640,laetpr,Laetia procera,MullerLandauBCI2000,BCI50ha,NAN,240917,NAN,8.6,14.98149872,NAN
4641,laetpr,Laetia procera,WrightGigante1998,Gigante,NAN,2785,NAN,42,18.94,NAN
4642,laetpr,Laetia procera,WrightGigante1998,Gigante,NAN,138,NAN,20.7,21.86,NAN
4643,laetpr,Laetia procera,WrightBCI2007,BCI50ha,NAN,416230,NAN,26.3,27.68829185,78.38281525
4644,laetpr,Laetia procera,WrightGigante1998,Gigante,NAN,21,NAN,28.1,20.71,NAN
4645,laetpr,Laetia procera,MullerLandauBCI2000,BCI50ha,NAN,409636,NAN,3.7,7.95,NAN
4646,laetpr,Laetia procera,WrightGigante1998,Gigante,NAN,2861,NAN,54.4,26.36,NAN
4647,laetpr,Laetia procera,WrightGigante1998,Gigante,NAN,122,NAN,44.9,24.16,NAN
4648,laetpr,Laetia procera,WrightGigante1998,Gigante,NAN,9823,NAN,7.7,12,NAN
4649,laetpr,Laetia procera,WrightBCI2007,BCI50ha,NAN,5528,NAN,59.6,28.76060246,298.0353552
4650,laetpr,Laetia procera,MullerLandauBCI2014,BCI50ha,20150622,5528,3.9,62.2,29.90399933,191.6
4651,laetpr,Laetia procera,MullerLandauBCI2000,BCI50ha,NAN,412342,NAN,4.9,6.2,NAN
4652,laetpr,Laetia procera,MullerLandauBCI2000,BCI50ha,NAN,191453,NAN,37.5,29.63857606,NAN
4653,laetpr,Laetia procera,WrightBCI2007,BCI50ha,NAN,191453,NAN,37.2,29.2561996,91.04422777
4654,laetpr,Laetia procera,MullerLandauBCI2000,BCI50ha,NAN,414524,NAN,8.9,12.95623903,NAN
4655,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,857,NAN,1.2,3.2,NAN
4656,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,7099,NAN,1.4,5.16,NAN
4657,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,11245,NAN,3.1,7.78,NAN
4658,laetth,Laetia thamnia,WrightBCI2007,BCI50ha,NAN,192117,NAN,13.5,14.69,33.54139068
4659,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,6634,NAN,2.5,5.74,NAN
4660,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,8370,NAN,1.5,3.97,NAN
4661,laetth,Laetia thamnia,WrightBCI2007,BCI50ha,NAN,232197,NAN,17.4,13.79703708,42.57774237
4662,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,7094,NAN,4.9,8.74,NAN
4663,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,5137,NAN,11.5,14.7,NAN
4664,laetth,Laetia thamnia,MullerLandauBCI2000,BCI50ha,NAN,208101,NAN,11.7,10.14,NAN
4665,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,8810,NAN,2.2,6.4,NAN
4666,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,6409,NAN,7.2,11.8,NAN
4667,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,6545,NAN,4.3,6.74,NAN
4668,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,7357,NAN,1.1,3.51,NAN
4669,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,3534,NAN,20.8,16.44,NAN
4670,laetth,Laetia thamnia,WrightBCI2007,BCI50ha,NAN,80130,NAN,13.2,15.11465448,11.73245448
4671,laetth,Laetia thamnia,MullerLandauBCI2000,BCI50ha,NAN,168004,NAN,11.6,14,NAN
4672,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,7110,NAN,2.1,5.19,NAN
4673,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,10774,NAN,2.4,5.61,NAN
4674,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,10090,NAN,1.8,4.18,NAN
4675,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,9567,NAN,2.8,6.06,NAN
4676,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,11778,NAN,1.5,4.08,NAN
4677,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,11318,NAN,4,9.19,NAN
4678,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,47225,NAN,1.5,3.6,NAN
4679,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,7937,NAN,3.3,5.9,NAN
4680,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,3793,NAN,4,9.8,NAN
4681,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,6974,NAN,2.6,4.74,NAN
4682,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,6517,NAN,8.7,11.1,NAN
4683,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,47040,NAN,3.3,6.38,NAN
4684,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,7876,NAN,1.8,4.8,NAN
4685,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,7604,NAN,6.2,10.5,NAN
4686,laetth,Laetia thamnia,WrightBCI2007,BCI50ha,NAN,252396,NAN,15,12.22,38.23750719
4687,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,46715,NAN,1.6,3.76,NAN
4688,laetth,Laetia thamnia,MullerLandauBCI2000,BCI50ha,NAN,167084,NAN,14.1,12.97198658,NAN
4689,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,7715,NAN,2.1,5.15,NAN
4690,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,11300,NAN,2.3,5.79,NAN
4691,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,6557,NAN,3.4,8.14,NAN
4692,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,7123,NAN,2.5,5.34,NAN
4693,laetth,Laetia thamnia,WrightBCI2007,BCI50ha,NAN,192280,NAN,19.8,15.8448766,90.08838947
4694,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,6913,NAN,2.1,5.18,NAN
4695,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,6561,NAN,1.7,4.49,NAN
4696,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,11132,NAN,3.4,7.39,NAN
4697,laetth,Laetia thamnia,WrightBCI2007,BCI50ha,NAN,238848,NAN,13.6,15.08652455,25.80940593
4698,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,10502,NAN,2.2,5.26,NAN
4699,laetth,Laetia thamnia,WrightGigante1998,Gigante,NAN,6684,NAN,3.2,5.99,NAN
